Name;Station;Time(norwegian mean time);Air temperature;Relative air humidity;Precipitation (1 h);Mean wind speed
Svalbard Lufthavn;SN99840;19.12.2019 20:00;-15.3;52;0;8.1
Svalbard Lufthavn;SN99840;19.12.2019 21:00;-15.7;53;0;6.7
Svalbard Lufthavn;SN99840;19.12.2019 22:00;-15.4;52;0;4.5
Svalbard Lufthavn;SN99840;19.12.2019 23:00;-15.7;52;0;5.8
Svalbard Lufthavn;SN99840;20.12.2019 00:00;-15.7;52;0;5.3
Svalbard Lufthavn;SN99840;20.12.2019 01:00;-16;53;0;5.2
Svalbard Lufthavn;SN99840;20.12.2019 02:00;-15.8;55;0;6.1
Svalbard Lufthavn;SN99840;20.12.2019 03:00;-15.4;55;0;6.3
Svalbard Lufthavn;SN99840;20.12.2019 04:00;-16.9;60;0;6.3
Svalbard Lufthavn;SN99840;20.12.2019 05:00;-17.1;63;0;6.3
Svalbard Lufthavn;SN99840;20.12.2019 06:00;-17.6;61;0;6.6
Svalbard Lufthavn;SN99840;20.12.2019 07:00;-17.7;62;0;6
Svalbard Lufthavn;SN99840;20.12.2019 08:00;-17.2;66;0;5.2
Svalbard Lufthavn;SN99840;20.12.2019 09:00;-17.8;61;0;4.6
Svalbard Lufthavn;SN99840;20.12.2019 10:00;-16.5;57;0;2
Svalbard Lufthavn;SN99840;20.12.2019 11:00;-16.2;58;0;4.3
Svalbard Lufthavn;SN99840;20.12.2019 12:00;-15.6;59;0;5.5
Svalbard Lufthavn;SN99840;20.12.2019 13:00;-15.4;60;0;5.5
Svalbard Lufthavn;SN99840;20.12.2019 14:00;-15;60;0;4.4
Svalbard Lufthavn;SN99840;20.12.2019 15:00;-14.7;58;0;4.7
Svalbard Lufthavn;SN99840;20.12.2019 16:00;-14.4;56;0;3.8
Svalbard Lufthavn;SN99840;20.12.2019 17:00;-14.4;58;0;3.3
Svalbard Lufthavn;SN99840;20.12.2019 18:00;-14.9;62;0;3.9
Svalbard Lufthavn;SN99840;20.12.2019 19:00;-14.3;68;0;2.2
Svalbard Lufthavn;SN99840;20.12.2019 20:00;-14.6;72;0;3.7
Svalbard Lufthavn;SN99840;20.12.2019 21:00;-15.2;70;0;3.4
Svalbard Lufthavn;SN99840;20.12.2019 22:00;-16.1;74;0;4.4
Svalbard Lufthavn;SN99840;20.12.2019 23:00;-15.9;73;0;4.1
Svalbard Lufthavn;SN99840;21.12.2019 00:00;-16.9;76;0;4.8
Svalbard Lufthavn;SN99840;21.12.2019 01:00;-17.5;78;0;4.9
Svalbard Lufthavn;SN99840;21.12.2019 02:00;-17.7;81;0;5.3
Svalbard Lufthavn;SN99840;21.12.2019 03:00;-17.4;76;0;4.1
Svalbard Lufthavn;SN99840;21.12.2019 04:00;-16.8;75;0;2.1
Svalbard Lufthavn;SN99840;21.12.2019 05:00;-16.7;64;0;2
Svalbard Lufthavn;SN99840;21.12.2019 06:00;-16.4;67;0;3
Svalbard Lufthavn;SN99840;21.12.2019 07:00;-17.1;77;0;4.4
Svalbard Lufthavn;SN99840;21.12.2019 08:00;-17.8;75;0;3.9
Svalbard Lufthavn;SN99840;21.12.2019 09:00;-17.9;72;0;5.1
Svalbard Lufthavn;SN99840;21.12.2019 10:00;-16.9;64;0;4.2
Svalbard Lufthavn;SN99840;21.12.2019 11:00;-17.3;65;0;5.5
Svalbard Lufthavn;SN99840;21.12.2019 12:00;-16.8;63;0;5
Svalbard Lufthavn;SN99840;21.12.2019 13:00;-15.4;58;0;3.9
Svalbard Lufthavn;SN99840;21.12.2019 14:00;-16.5;63;0;3.9
Svalbard Lufthavn;SN99840;21.12.2019 15:00;-15.4;68;0;3.2
Svalbard Lufthavn;SN99840;21.12.2019 16:00;-15.3;67;0;2.6
Svalbard Lufthavn;SN99840;21.12.2019 17:00;-15.3;76;0;4.1
Svalbard Lufthavn;SN99840;21.12.2019 18:00;-14.4;73;0;3.1
Svalbard Lufthavn;SN99840;21.12.2019 19:00;-12.9;72;0;2.5
Svalbard Lufthavn;SN99840;21.12.2019 20:00;-13.2;71;0;2.2
Svalbard Lufthavn;SN99840;21.12.2019 21:00;-11.1;67;0;2.3
Svalbard Lufthavn;SN99840;21.12.2019 22:00;-11.2;73;0;1.3
Svalbard Lufthavn;SN99840;21.12.2019 23:00;-10.7;74;0;1.1
Svalbard Lufthavn;SN99840;22.12.2019 00:00;-9.5;74;0;1.7
Svalbard Lufthavn;SN99840;22.12.2019 01:00;-6.5;69;0;2
Svalbard Lufthavn;SN99840;22.12.2019 02:00;-6.2;70;0;2.1
Svalbard Lufthavn;SN99840;22.12.2019 03:00;-6.1;70;0;5.9
Svalbard Lufthavn;SN99840;22.12.2019 04:00;-6.4;68;0;6.5
Svalbard Lufthavn;SN99840;22.12.2019 05:00;-6;66;0;7.5
Svalbard Lufthavn;SN99840;22.12.2019 06:00;-6;64;0;7.3
Svalbard Lufthavn;SN99840;22.12.2019 07:00;-5.7;60;0;8.2
Svalbard Lufthavn;SN99840;22.12.2019 08:00;-6;64;0;8.1
Svalbard Lufthavn;SN99840;22.12.2019 09:00;-7;66;0;7.7
Svalbard Lufthavn;SN99840;22.12.2019 10:00;-6.8;65;0;7.6
Svalbard Lufthavn;SN99840;22.12.2019 11:00;-7;67;0;8.4
Svalbard Lufthavn;SN99840;22.12.2019 12:00;-7.5;68;0;9
Svalbard Lufthavn;SN99840;22.12.2019 13:00;-7.6;65;0;7.8
Svalbard Lufthavn;SN99840;22.12.2019 14:00;-8.9;66;0;6.6
Svalbard Lufthavn;SN99840;22.12.2019 15:00;-7.9;64;0;6.7
Svalbard Lufthavn;SN99840;22.12.2019 16:00;-8.4;65;0;7.1
Svalbard Lufthavn;SN99840;22.12.2019 17:00;-8.1;63;0;6.5
Svalbard Lufthavn;SN99840;22.12.2019 18:00;-8.3;63;0;7.2
Svalbard Lufthavn;SN99840;22.12.2019 19:00;-9.5;66;0;4.5
Svalbard Lufthavn;SN99840;22.12.2019 20:00;-8.9;64;0;5.4
Svalbard Lufthavn;SN99840;22.12.2019 21:00;-8.6;63;0;3.6
Svalbard Lufthavn;SN99840;22.12.2019 22:00;-8.8;63;0;7.4
Svalbard Lufthavn;SN99840;22.12.2019 23:00;-8.5;71;0;5.5
Svalbard Lufthavn;SN99840;23.12.2019 00:00;-10;75;0;6.6
Svalbard Lufthavn;SN99840;23.12.2019 01:00;-10;75;0;5.9
Svalbard Lufthavn;SN99840;23.12.2019 02:00;-9.3;76;0;5.2
Svalbard Lufthavn;SN99840;23.12.2019 03:00;-8.3;80;0;2.9
Svalbard Lufthavn;SN99840;23.12.2019 04:00;-8.2;77;0;2.3
Svalbard Lufthavn;SN99840;23.12.2019 05:00;-7;71;0;5.6
Svalbard Lufthavn;SN99840;23.12.2019 06:00;-7.3;71;0;6
Svalbard Lufthavn;SN99840;23.12.2019 07:00;-7.1;70;0;7
Svalbard Lufthavn;SN99840;23.12.2019 08:00;-7;70;0;6.7
Svalbard Lufthavn;SN99840;23.12.2019 09:00;-7.6;70;0;4.6
Svalbard Lufthavn;SN99840;23.12.2019 10:00;-7.5;67;0;3.6
Svalbard Lufthavn;SN99840;23.12.2019 11:00;-7.3;63;0;1.4
Svalbard Lufthavn;SN99840;23.12.2019 12:00;-6.9;60;0;2
Svalbard Lufthavn;SN99840;23.12.2019 13:00;-6.4;59;0;1.9
Svalbard Lufthavn;SN99840;23.12.2019 14:00;-6.8;67;0;1.3
Svalbard Lufthavn;SN99840;23.12.2019 15:00;-6.4;64;0;1.6
Svalbard Lufthavn;SN99840;23.12.2019 16:00;-4.8;73;0;4.9
Svalbard Lufthavn;SN99840;23.12.2019 17:00;-4.3;74;0;4
Svalbard Lufthavn;SN99840;23.12.2019 18:00;-4;74;0;2.2
Svalbard Lufthavn;SN99840;23.12.2019 19:00;-2.6;70;0;5.7
Svalbard Lufthavn;SN99840;23.12.2019 20:00;-2.4;69;0;7.5
Svalbard Lufthavn;SN99840;23.12.2019 21:00;-2.2;68;0;4
Svalbard Lufthavn;SN99840;23.12.2019 22:00;-2;68;0;3.8
Svalbard Lufthavn;SN99840;23.12.2019 23:00;-4.2;87;0;3.4
Svalbard Lufthavn;SN99840;24.12.2019 00:00;-4.4;87;0;0.4
Svalbard Lufthavn;SN99840;24.12.2019 01:00;-3.8;89;0;1.2
Svalbard Lufthavn;SN99840;24.12.2019 02:00;-3.5;91;0.1;0.6
Svalbard Lufthavn;SN99840;24.12.2019 03:00;-3.7;92;0;0.4
Svalbard Lufthavn;SN99840;24.12.2019 04:00;-4;91;0.1;2.6
Svalbard Lufthavn;SN99840;24.12.2019 05:00;-3.4;93;0.7;3.9
Svalbard Lufthavn;SN99840;24.12.2019 06:00;-3.2;84;0.8;7
Svalbard Lufthavn;SN99840;24.12.2019 07:00;-3.7;81;0;7.7
Svalbard Lufthavn;SN99840;24.12.2019 08:00;-3.8;78;0.1;7.9
Svalbard Lufthavn;SN99840;24.12.2019 09:00;-4.5;87;0.2;8.1
Svalbard Lufthavn;SN99840;24.12.2019 10:00;-5.5;75;0.1;7.4
Svalbard Lufthavn;SN99840;24.12.2019 11:00;-6.1;78;0;10.7
Svalbard Lufthavn;SN99840;24.12.2019 12:00;-6.8;77;0;9.9
Svalbard Lufthavn;SN99840;24.12.2019 13:00;-7;77;0;8.7
Svalbard Lufthavn;SN99840;24.12.2019 14:00;-7.4;73;0;7.3
Svalbard Lufthavn;SN99840;24.12.2019 15:00;-7.7;69;0;4.9
Svalbard Lufthavn;SN99840;24.12.2019 16:00;-7;72;0;7.3
Svalbard Lufthavn;SN99840;24.12.2019 17:00;-6.5;68;0;6.9
Svalbard Lufthavn;SN99840;24.12.2019 18:00;-7.9;70;0;7.1
Svalbard Lufthavn;SN99840;24.12.2019 19:00;-9;65;0;4.1
Svalbard Lufthavn;SN99840;24.12.2019 20:00;-9.2;67;0;3.5
Svalbard Lufthavn;SN99840;24.12.2019 21:00;-8.7;66;0;6.9
Svalbard Lufthavn;SN99840;24.12.2019 22:00;-9.4;70;0;7.9
Svalbard Lufthavn;SN99840;24.12.2019 23:00;-8;66;0;7.3
Svalbard Lufthavn;SN99840;25.12.2019 00:00;-7.6;66;0;7.7
Svalbard Lufthavn;SN99840;25.12.2019 01:00;-8;64;0;8.4
Svalbard Lufthavn;SN99840;25.12.2019 02:00;-7.9;65;0;8.7
Svalbard Lufthavn;SN99840;25.12.2019 03:00;-8.2;66;0;10.4
Svalbard Lufthavn;SN99840;25.12.2019 04:00;-8.4;68;0;9.2
Svalbard Lufthavn;SN99840;25.12.2019 05:00;-8.2;71;0;8.6
Svalbard Lufthavn;SN99840;25.12.2019 06:00;-8.2;69;0;8.4
Svalbard Lufthavn;SN99840;25.12.2019 07:00;-8.5;68;0;8.5
Svalbard Lufthavn;SN99840;25.12.2019 08:00;-8.5;69;0;9.5
Svalbard Lufthavn;SN99840;25.12.2019 09:00;-8.1;73;0;9.6
Svalbard Lufthavn;SN99840;25.12.2019 10:00;-7.9;72;0;9.6
Svalbard Lufthavn;SN99840;25.12.2019 11:00;-7.9;74;0;10.8
Svalbard Lufthavn;SN99840;25.12.2019 12:00;-8.7;70;0;11.3
Svalbard Lufthavn;SN99840;25.12.2019 13:00;-8.9;69;0;9.9
Svalbard Lufthavn;SN99840;25.12.2019 14:00;-9.1;66;0;10.3
Svalbard Lufthavn;SN99840;25.12.2019 15:00;-9.3;69;0;12.2
Svalbard Lufthavn;SN99840;25.12.2019 16:00;-9.4;68;0;11.7
Svalbard Lufthavn;SN99840;25.12.2019 17:00;-9.2;75;0;11.9
Svalbard Lufthavn;SN99840;25.12.2019 18:00;-9.4;73;0;12.1
Svalbard Lufthavn;SN99840;25.12.2019 19:00;-9.4;64;0;10.9
Svalbard Lufthavn;SN99840;25.12.2019 20:00;-9.2;63;0;10.9
Svalbard Lufthavn;SN99840;25.12.2019 21:00;-9.2;65;0;10.4
Svalbard Lufthavn;SN99840;25.12.2019 22:00;-9;66;0;10.3
Svalbard Lufthavn;SN99840;25.12.2019 23:00;-9.2;66;0;9.2
Svalbard Lufthavn;SN99840;26.12.2019 00:00;-9;62;0;8.1
Svalbard Lufthavn;SN99840;26.12.2019 01:00;-9.9;67;0;6.5
Svalbard Lufthavn;SN99840;26.12.2019 02:00;-9.5;67;0;5.8
Svalbard Lufthavn;SN99840;26.12.2019 03:00;-9.7;67;0;3.5
Svalbard Lufthavn;SN99840;26.12.2019 04:00;-9.4;68;0;3.5
Svalbard Lufthavn;SN99840;26.12.2019 05:00;-9.2;69;0;1.9
Svalbard Lufthavn;SN99840;26.12.2019 06:00;-10.4;70;0;0.9
Svalbard Lufthavn;SN99840;26.12.2019 07:00;-11.2;72;0;1.4
Svalbard Lufthavn;SN99840;26.12.2019 08:00;-11.9;80;0;1.6
Svalbard Lufthavn;SN99840;26.12.2019 09:00;-11.3;74;0;0.6
Svalbard Lufthavn;SN99840;26.12.2019 10:00;-12.6;79;0;1.8
Svalbard Lufthavn;SN99840;26.12.2019 11:00;-13.5;82;0;1.6
Svalbard Lufthavn;SN99840;26.12.2019 12:00;-14.9;86;0;3.8
Svalbard Lufthavn;SN99840;26.12.2019 13:00;-14.2;82;0;3.6
Svalbard Lufthavn;SN99840;26.12.2019 14:00;-14.1;83;0;3.4
Svalbard Lufthavn;SN99840;26.12.2019 15:00;-14.6;82;0;2.6
Svalbard Lufthavn;SN99840;26.12.2019 16:00;-13.1;74;0;2.6
Svalbard Lufthavn;SN99840;26.12.2019 17:00;-14.4;86;0;2.9
Svalbard Lufthavn;SN99840;26.12.2019 18:00;-13.9;83;0;0.9
Svalbard Lufthavn;SN99840;26.12.2019 19:00;-13.4;82;0;3.2
Svalbard Lufthavn;SN99840;26.12.2019 20:00;-13.7;81;0;3.1
Svalbard Lufthavn;SN99840;26.12.2019 21:00;-13.2;83;0;3.8
Svalbard Lufthavn;SN99840;26.12.2019 22:00;-12.2;78;0;2
Svalbard Lufthavn;SN99840;26.12.2019 23:00;-12;72;0;3.2
Svalbard Lufthavn;SN99840;27.12.2019 00:00;-10.8;69;0;1.6
Svalbard Lufthavn;SN99840;27.12.2019 01:00;-10.3;71;0;2.4
Svalbard Lufthavn;SN99840;27.12.2019 02:00;-10;75;0;2
Svalbard Lufthavn;SN99840;27.12.2019 03:00;-9;80;0;1.6
Svalbard Lufthavn;SN99840;27.12.2019 04:00;-8.3;80;0;0.9
Svalbard Lufthavn;SN99840;27.12.2019 05:00;-5.5;69;0;2.2
Svalbard Lufthavn;SN99840;27.12.2019 06:00;-4.7;69;0;6
Svalbard Lufthavn;SN99840;27.12.2019 07:00;-4.9;76;0;8.5
Svalbard Lufthavn;SN99840;27.12.2019 08:00;-3.9;72;0;8.3
Svalbard Lufthavn;SN99840;27.12.2019 09:00;-3;70;0;8.4
Svalbard Lufthavn;SN99840;27.12.2019 10:00;-3.3;81;0;7.1
Svalbard Lufthavn;SN99840;27.12.2019 11:00;-3;82;0;3.2
Svalbard Lufthavn;SN99840;27.12.2019 12:00;-3.7;88;0.1;5.3
Svalbard Lufthavn;SN99840;27.12.2019 13:00;-3.8;83;0.2;9.5
Svalbard Lufthavn;SN99840;27.12.2019 14:00;-4.1;78;0.1;7.3
Svalbard Lufthavn;SN99840;27.12.2019 15:00;-4.5;81;0;7.5
Svalbard Lufthavn;SN99840;27.12.2019 16:00;-4.7;65;0.2;3.9
Svalbard Lufthavn;SN99840;27.12.2019 17:00;-6.7;62;0;5.8
Svalbard Lufthavn;SN99840;27.12.2019 18:00;-6.1;55;0;5.6
Svalbard Lufthavn;SN99840;27.12.2019 19:00;-6.6;62;0;4.3
Svalbard Lufthavn;SN99840;27.12.2019 20:00;-6.9;65;0;5.2
Svalbard Lufthavn;SN99840;27.12.2019 21:00;-7.4;76;0.1;3.3
Svalbard Lufthavn;SN99840;27.12.2019 22:00;-6.1;73;0;4.2
Svalbard Lufthavn;SN99840;27.12.2019 23:00;-7.6;73;0;5.1
Svalbard Lufthavn;SN99840;28.12.2019 00:00;-6.6;73;0;4.8
Svalbard Lufthavn;SN99840;28.12.2019 01:00;-6.3;73;0;4.9
Svalbard Lufthavn;SN99840;28.12.2019 02:00;-5.3;73;0;3.9
Svalbard Lufthavn;SN99840;28.12.2019 03:00;-5.2;77;0;6.2
Svalbard Lufthavn;SN99840;28.12.2019 04:00;-5.3;75;0;4.1
Svalbard Lufthavn;SN99840;28.12.2019 05:00;-6.2;79;0.1;5.4
Svalbard Lufthavn;SN99840;28.12.2019 06:00;-5.8;83;0;4.1
Svalbard Lufthavn;SN99840;28.12.2019 07:00;-6.8;79;0;4.1
Svalbard Lufthavn;SN99840;28.12.2019 08:00;-7.1;82;0;5.6
Svalbard Lufthavn;SN99840;28.12.2019 09:00;-7;72;0;5.1
Svalbard Lufthavn;SN99840;28.12.2019 10:00;-7.3;77;0;3.7
Svalbard Lufthavn;SN99840;28.12.2019 11:00;-7.6;74;0;4.9
Svalbard Lufthavn;SN99840;28.12.2019 12:00;-6.2;64;0;4
Svalbard Lufthavn;SN99840;28.12.2019 13:00;-6.3;69;0;6.7
Svalbard Lufthavn;SN99840;28.12.2019 14:00;-6.6;70;0;5.4
Svalbard Lufthavn;SN99840;28.12.2019 15:00;-6.7;63;0;5.2
Svalbard Lufthavn;SN99840;28.12.2019 16:00;-7.5;63;0;6.8
Svalbard Lufthavn;SN99840;28.12.2019 17:00;-7.8;67;0;6.8
Svalbard Lufthavn;SN99840;28.12.2019 18:00;-7.1;67;0;7.3
Svalbard Lufthavn;SN99840;28.12.2019 19:00;-7.8;69;0;7.8
Svalbard Lufthavn;SN99840;28.12.2019 20:00;-8;70;0;8.9
Svalbard Lufthavn;SN99840;28.12.2019 21:00;-8;70;0;8.7
Svalbard Lufthavn;SN99840;28.12.2019 22:00;-8.3;67;0;7.4
Svalbard Lufthavn;SN99840;28.12.2019 23:00;-7.7;64;0;7.4
Svalbard Lufthavn;SN99840;29.12.2019 00:00;-8;65;0;8.4
Svalbard Lufthavn;SN99840;29.12.2019 01:00;-8.5;67;0;7.9
Svalbard Lufthavn;SN99840;29.12.2019 02:00;-8.7;67;0;8.1
Svalbard Lufthavn;SN99840;29.12.2019 03:00;-9;65;0;6.9
Svalbard Lufthavn;SN99840;29.12.2019 04:00;-8.7;67;0;6.3
Svalbard Lufthavn;SN99840;29.12.2019 05:00;-8.1;64;0;6.8
Svalbard Lufthavn;SN99840;29.12.2019 06:00;-8.3;65;0;5.7
Svalbard Lufthavn;SN99840;29.12.2019 07:00;-7.3;63;0;5
Svalbard Lufthavn;SN99840;29.12.2019 08:00;-8.2;65;0;2.4
Svalbard Lufthavn;SN99840;29.12.2019 09:00;-8.2;67;0;3.4
Svalbard Lufthavn;SN99840;29.12.2019 10:00;-8.6;67;0;4.5
Svalbard Lufthavn;SN99840;29.12.2019 11:00;-9;66;0;3.3
Svalbard Lufthavn;SN99840;29.12.2019 12:00;-8.2;63;0;3.5
Svalbard Lufthavn;SN99840;29.12.2019 13:00;-7.4;59;0;4
Svalbard Lufthavn;SN99840;29.12.2019 14:00;-8.1;57;0;2.7
Svalbard Lufthavn;SN99840;29.12.2019 15:00;-9.2;58;0;3.2
Svalbard Lufthavn;SN99840;29.12.2019 16:00;-8.9;58;0;2.5
Svalbard Lufthavn;SN99840;29.12.2019 17:00;-9.3;63;0;2.8
Svalbard Lufthavn;SN99840;29.12.2019 18:00;-8.7;65;0;3
Svalbard Lufthavn;SN99840;29.12.2019 19:00;-8.8;68;0;3
Svalbard Lufthavn;SN99840;29.12.2019 20:00;-8.8;66;0;4.6
Svalbard Lufthavn;SN99840;29.12.2019 21:00;-9.7;66;0;4.1
Svalbard Lufthavn;SN99840;29.12.2019 22:00;-10.2;67;0;6.9
Svalbard Lufthavn;SN99840;29.12.2019 23:00;-11;64;0;5.5
Svalbard Lufthavn;SN99840;30.12.2019 00:00;-10.9;59;0;5.4
Svalbard Lufthavn;SN99840;30.12.2019 01:00;-11.3;54;0;6.5
Svalbard Lufthavn;SN99840;30.12.2019 02:00;-10.6;50;0;7.7
Svalbard Lufthavn;SN99840;30.12.2019 03:00;-10.9;53;0;8.5
Svalbard Lufthavn;SN99840;30.12.2019 04:00;-11.5;56;0;9.1
Svalbard Lufthavn;SN99840;30.12.2019 05:00;-11.1;57;0;8.7
Svalbard Lufthavn;SN99840;30.12.2019 06:00;-11.4;56;0;9.1
Svalbard Lufthavn;SN99840;30.12.2019 07:00;-11.5;55;0;8.6
Svalbard Lufthavn;SN99840;30.12.2019 08:00;-11.3;53;0;7.6
Svalbard Lufthavn;SN99840;30.12.2019 09:00;-12.5;56;0;5.5
Svalbard Lufthavn;SN99840;30.12.2019 10:00;-13.1;63;0;6
Svalbard Lufthavn;SN99840;30.12.2019 11:00;-13.4;59;0;6.4
Svalbard Lufthavn;SN99840;30.12.2019 12:00;-13.7;67;0;5.8
Svalbard Lufthavn;SN99840;30.12.2019 13:00;-15.1;73;0;6.3
Svalbard Lufthavn;SN99840;30.12.2019 14:00;-14.9;69;0;5.9
Svalbard Lufthavn;SN99840;30.12.2019 15:00;-14.6;64;0;4.1
Svalbard Lufthavn;SN99840;30.12.2019 16:00;-15.7;74;0;3.8
Svalbard Lufthavn;SN99840;30.12.2019 17:00;-17.9;77;0;5.3
Svalbard Lufthavn;SN99840;30.12.2019 18:00;-15.6;65;0;5.8
Svalbard Lufthavn;SN99840;30.12.2019 19:00;-16.1;66;0;6.5
Svalbard Lufthavn;SN99840;30.12.2019 20:00;-16.7;68;0;6.6
Svalbard Lufthavn;SN99840;30.12.2019 21:00;-16.4;75;0;6
Svalbard Lufthavn;SN99840;30.12.2019 22:00;-16;69;0;6.4
Svalbard Lufthavn;SN99840;30.12.2019 23:00;-17.6;69;0;5.8
Svalbard Lufthavn;SN99840;31.12.2019 00:00;-17.5;66;0;6.6
Svalbard Lufthavn;SN99840;31.12.2019 01:00;-16.6;54;0;7.1
Svalbard Lufthavn;SN99840;31.12.2019 02:00;-17.1;63;0;7.3
Svalbard Lufthavn;SN99840;31.12.2019 03:00;-16.9;65;0;7.1
Svalbard Lufthavn;SN99840;31.12.2019 04:00;-18.1;60;0;6.4
Svalbard Lufthavn;SN99840;31.12.2019 05:00;-17.6;57;0;6.1
Svalbard Lufthavn;SN99840;31.12.2019 06:00;-17;55;0;5.1
Svalbard Lufthavn;SN99840;31.12.2019 07:00;-18.5;68;0;5.3
Svalbard Lufthavn;SN99840;31.12.2019 08:00;-17.7;56;0;4.8
Svalbard Lufthavn;SN99840;31.12.2019 09:00;-17.9;59;0;4.5
Svalbard Lufthavn;SN99840;31.12.2019 10:00;-18.1;60;0;2.4
Svalbard Lufthavn;SN99840;31.12.2019 11:00;-18.1;67;0;2.1
Svalbard Lufthavn;SN99840;31.12.2019 12:00;-18.3;73;0;3.1
Svalbard Lufthavn;SN99840;31.12.2019 13:00;-18.2;69;0;1.5
Svalbard Lufthavn;SN99840;31.12.2019 14:00;-18.9;71;0;4.5
Svalbard Lufthavn;SN99840;31.12.2019 15:00;-15.9;73;0;4.1
Svalbard Lufthavn;SN99840;31.12.2019 16:00;-15.8;67;0;5.3
Svalbard Lufthavn;SN99840;31.12.2019 17:00;-17.5;74;0;2.7
Svalbard Lufthavn;SN99840;31.12.2019 18:00;-15.9;78;0;3.8
Svalbard Lufthavn;SN99840;31.12.2019 19:00;-16.1;80;0;3.3
Svalbard Lufthavn;SN99840;31.12.2019 20:00;-15.1;77;0;4.7
Svalbard Lufthavn;SN99840;31.12.2019 21:00;-15.4;71;0;4.9
Svalbard Lufthavn;SN99840;31.12.2019 22:00;-15.6;75;0;2.8
Svalbard Lufthavn;SN99840;31.12.2019 23:00;-14.9;79;0;2
Svalbard Lufthavn;SN99840;01.01.2020 00:00;-15.6;75;0;2.6
Svalbard Lufthavn;SN99840;01.01.2020 01:00;-17.2;80;0;3.6
Svalbard Lufthavn;SN99840;01.01.2020 02:00;-16.2;81;0;4.1
Svalbard Lufthavn;SN99840;01.01.2020 03:00;-15.9;82;0;2
Svalbard Lufthavn;SN99840;01.01.2020 04:00;-16.3;81;0;2.7
Svalbard Lufthavn;SN99840;01.01.2020 05:00;-16;82;0;2.7
Svalbard Lufthavn;SN99840;01.01.2020 06:00;-17.5;81;0;4.9
Svalbard Lufthavn;SN99840;01.01.2020 07:00;-17.2;85;0;5.8
Svalbard Lufthavn;SN99840;01.01.2020 08:00;-15.8;79;0;4.1
Svalbard Lufthavn;SN99840;01.01.2020 09:00;-15.5;76;0;5.3
Svalbard Lufthavn;SN99840;01.01.2020 10:00;-13.9;73;0;4.3
Svalbard Lufthavn;SN99840;01.01.2020 11:00;-14.1;77;0;6.8
Svalbard Lufthavn;SN99840;01.01.2020 12:00;-14.1;75;0;3.9
Svalbard Lufthavn;SN99840;01.01.2020 13:00;-13.2;76;0;4
Svalbard Lufthavn;SN99840;01.01.2020 14:00;-13.3;76;0;5.3
Svalbard Lufthavn;SN99840;01.01.2020 15:00;-12.4;77;0.1;5.5
Svalbard Lufthavn;SN99840;01.01.2020 16:00;-13.3;73;0;5.7
Svalbard Lufthavn;SN99840;01.01.2020 17:00;-13.2;78;0;6.6
Svalbard Lufthavn;SN99840;01.01.2020 18:00;-12.4;82;0;8.6
Svalbard Lufthavn;SN99840;01.01.2020 19:00;-12.6;78;0;6
Svalbard Lufthavn;SN99840;01.01.2020 20:00;-12.5;75;0;3.1
Svalbard Lufthavn;SN99840;01.01.2020 21:00;-12.4;75;0;5.1
Svalbard Lufthavn;SN99840;01.01.2020 22:00;-12.7;74;0;4.2
Svalbard Lufthavn;SN99840;01.01.2020 23:00;-12.9;73;0;6.2
Svalbard Lufthavn;SN99840;02.01.2020 00:00;-12.9;69;0;4.8
Svalbard Lufthavn;SN99840;02.01.2020 01:00;-12.4;69;0;7.3
Svalbard Lufthavn;SN99840;02.01.2020 02:00;-12.5;68;0;9.4
Svalbard Lufthavn;SN99840;02.01.2020 03:00;-12.8;63;0;8.4
Svalbard Lufthavn;SN99840;02.01.2020 04:00;-12.3;57;0;7.8
Svalbard Lufthavn;SN99840;02.01.2020 05:00;-12.3;55;0;6.6
Svalbard Lufthavn;SN99840;02.01.2020 06:00;-12.3;49;0;5
Svalbard Lufthavn;SN99840;02.01.2020 07:00;-12.9;49;0;5
Svalbard Lufthavn;SN99840;02.01.2020 08:00;-13.1;47;0;5.1
Svalbard Lufthavn;SN99840;02.01.2020 09:00;-13.8;54;0;5.8
Svalbard Lufthavn;SN99840;02.01.2020 10:00;-15.3;56;0;5.8
Svalbard Lufthavn;SN99840;02.01.2020 11:00;-14.5;62;0;5.3
Svalbard Lufthavn;SN99840;02.01.2020 12:00;-14.9;64;0;5
Svalbard Lufthavn;SN99840;02.01.2020 13:00;-14.8;63;0;4.3
Svalbard Lufthavn;SN99840;02.01.2020 14:00;-14.9;52;0;5.6
Svalbard Lufthavn;SN99840;02.01.2020 15:00;-15.3;58;0;5.4
Svalbard Lufthavn;SN99840;02.01.2020 16:00;-14.6;47;0;6.7
Svalbard Lufthavn;SN99840;02.01.2020 17:00;-15;44;0;7.2
Svalbard Lufthavn;SN99840;02.01.2020 18:00;-15.2;52;0;6.1
Svalbard Lufthavn;SN99840;02.01.2020 19:00;-15;55;0;7
Svalbard Lufthavn;SN99840;02.01.2020 20:00;-15.6;56;0;6.5
Svalbard Lufthavn;SN99840;02.01.2020 21:00;-15.6;54;0;4.2
Svalbard Lufthavn;SN99840;02.01.2020 22:00;-15.7;59;0;4.2
Svalbard Lufthavn;SN99840;02.01.2020 23:00;-16.4;59;0;4.6
Svalbard Lufthavn;SN99840;03.01.2020 00:00;-16.4;65;0;6
Svalbard Lufthavn;SN99840;03.01.2020 01:00;-15.8;66;0;5.7
Svalbard Lufthavn;SN99840;03.01.2020 02:00;-16.6;63;0;5.6
