Name;Station;Time(norwegian mean time);Mean global radiation (1 t);Mean longwave radiation (1 h)
Janssonhaugen Vest;SN99874;17.10.2019 18:00;0;285.54
Janssonhaugen Vest;SN99874;17.10.2019 19:00;0;284.82
Janssonhaugen Vest;SN99874;17.10.2019 20:00;0;285.31
Janssonhaugen Vest;SN99874;17.10.2019 21:00;0;285.45
Janssonhaugen Vest;SN99874;17.10.2019 22:00;0;283.28
Janssonhaugen Vest;SN99874;17.10.2019 23:00;0;282.01
Janssonhaugen Vest;SN99874;18.10.2019 00:00;0;280.48
Janssonhaugen Vest;SN99874;18.10.2019 01:00;0;279.43
Janssonhaugen Vest;SN99874;18.10.2019 02:00;0;279.92
Janssonhaugen Vest;SN99874;18.10.2019 03:00;0;278.59
Janssonhaugen Vest;SN99874;18.10.2019 04:00;0;279.77
Janssonhaugen Vest;SN99874;18.10.2019 05:00;0;281.82
Janssonhaugen Vest;SN99874;18.10.2019 06:00;0;281.3
Janssonhaugen Vest;SN99874;18.10.2019 07:00;0;273.07
Janssonhaugen Vest;SN99874;18.10.2019 08:00;0;268.34
Janssonhaugen Vest;SN99874;18.10.2019 09:00;1.15;277.14
Janssonhaugen Vest;SN99874;18.10.2019 10:00;8.87;276.82
Janssonhaugen Vest;SN99874;18.10.2019 11:00;14.83;277.2
Janssonhaugen Vest;SN99874;18.10.2019 12:00;14.57;276.87
Janssonhaugen Vest;SN99874;18.10.2019 13:00;14.66;277.12
Janssonhaugen Vest;SN99874;18.10.2019 14:00;9.88;275.5
Janssonhaugen Vest;SN99874;18.10.2019 15:00;2.25;274.64
Janssonhaugen Vest;SN99874;18.10.2019 16:00;0;272.89
Janssonhaugen Vest;SN99874;18.10.2019 17:00;0;271.16
Janssonhaugen Vest;SN99874;18.10.2019 18:00;0;269.43
Janssonhaugen Vest;SN99874;18.10.2019 19:00;0;261.7
Janssonhaugen Vest;SN99874;18.10.2019 20:00;0;265.08
Janssonhaugen Vest;SN99874;18.10.2019 21:00;0;263.94
Janssonhaugen Vest;SN99874;18.10.2019 22:00;0;266.89
Janssonhaugen Vest;SN99874;18.10.2019 23:00;0;266.61
Janssonhaugen Vest;SN99874;19.10.2019 00:00;0;260.62
Janssonhaugen Vest;SN99874;19.10.2019 01:00;0;253.97
Janssonhaugen Vest;SN99874;19.10.2019 02:00;0;253.16
Janssonhaugen Vest;SN99874;19.10.2019 03:00;0;251.73
Janssonhaugen Vest;SN99874;19.10.2019 04:00;0;255.27
Janssonhaugen Vest;SN99874;19.10.2019 05:00;0;253.77
Janssonhaugen Vest;SN99874;19.10.2019 06:00;0;253.79
Janssonhaugen Vest;SN99874;19.10.2019 07:00;0;256.74
Janssonhaugen Vest;SN99874;19.10.2019 08:00;0;258.17
Janssonhaugen Vest;SN99874;19.10.2019 09:00;0.16;258.78
Janssonhaugen Vest;SN99874;19.10.2019 10:00;6.74;256.44
Janssonhaugen Vest;SN99874;19.10.2019 11:00;12.82;252.08
Janssonhaugen Vest;SN99874;19.10.2019 12:00;15.34;253.48
Janssonhaugen Vest;SN99874;19.10.2019 13:00;12.31;252.72
Janssonhaugen Vest;SN99874;19.10.2019 14:00;7.44;252.28
Janssonhaugen Vest;SN99874;19.10.2019 15:00;0.17;254.56
Janssonhaugen Vest;SN99874;19.10.2019 16:00;0;261.26
Janssonhaugen Vest;SN99874;19.10.2019 17:00;0;264.59
Janssonhaugen Vest;SN99874;19.10.2019 18:00;0;264.29
Janssonhaugen Vest;SN99874;19.10.2019 19:00;0;267.58
Janssonhaugen Vest;SN99874;19.10.2019 20:00;0;266.53
Janssonhaugen Vest;SN99874;19.10.2019 21:00;0;268.55
Janssonhaugen Vest;SN99874;19.10.2019 22:00;0;270.2
Janssonhaugen Vest;SN99874;19.10.2019 23:00;0;270.2
Janssonhaugen Vest;SN99874;20.10.2019 00:00;0;261.77
Janssonhaugen Vest;SN99874;20.10.2019 01:00;0;257.89
Janssonhaugen Vest;SN99874;20.10.2019 02:00;0;259.15
Janssonhaugen Vest;SN99874;20.10.2019 03:00;0;264.16
Janssonhaugen Vest;SN99874;20.10.2019 04:00;0;260.78
Janssonhaugen Vest;SN99874;20.10.2019 05:00;0;261.73
Janssonhaugen Vest;SN99874;20.10.2019 06:00;0;259.63
Janssonhaugen Vest;SN99874;20.10.2019 07:00;0;262.8
Janssonhaugen Vest;SN99874;20.10.2019 08:00;0;264.54
Janssonhaugen Vest;SN99874;20.10.2019 09:00;0;264.63
Janssonhaugen Vest;SN99874;20.10.2019 10:00;3.18;265.1
Janssonhaugen Vest;SN99874;20.10.2019 11:00;6.06;264.93
Janssonhaugen Vest;SN99874;20.10.2019 12:00;8.83;264.36
Janssonhaugen Vest;SN99874;20.10.2019 13:00;9.9;261.63
Janssonhaugen Vest;SN99874;20.10.2019 14:00;7.12;262.53
Janssonhaugen Vest;SN99874;20.10.2019 15:00;1.27;261.46
Janssonhaugen Vest;SN99874;20.10.2019 16:00;0;261.67
Janssonhaugen Vest;SN99874;20.10.2019 17:00;0;261.19
Janssonhaugen Vest;SN99874;20.10.2019 18:00;0;259.26
Janssonhaugen Vest;SN99874;20.10.2019 19:00;0;257.96
Janssonhaugen Vest;SN99874;20.10.2019 20:00;0;256.47
Janssonhaugen Vest;SN99874;20.10.2019 21:00;0;253.76
Janssonhaugen Vest;SN99874;20.10.2019 22:00;0;243.91
Janssonhaugen Vest;SN99874;20.10.2019 23:00;0;239.18
Janssonhaugen Vest;SN99874;21.10.2019 00:00;0;252.31
Janssonhaugen Vest;SN99874;21.10.2019 01:00;0;250.71
Janssonhaugen Vest;SN99874;21.10.2019 02:00;0;253.39
Janssonhaugen Vest;SN99874;21.10.2019 03:00;0;252.69
Janssonhaugen Vest;SN99874;21.10.2019 04:00;0;237.41
Janssonhaugen Vest;SN99874;21.10.2019 05:00;0;244.86
Janssonhaugen Vest;SN99874;21.10.2019 06:00;0;252.87
Janssonhaugen Vest;SN99874;21.10.2019 07:00;0;255.34
Janssonhaugen Vest;SN99874;21.10.2019 08:00;0;257.87
Janssonhaugen Vest;SN99874;21.10.2019 09:00;0;259.29
Janssonhaugen Vest;SN99874;21.10.2019 10:00;3.07;263.24
Janssonhaugen Vest;SN99874;21.10.2019 11:00;7.15;264.79
Janssonhaugen Vest;SN99874;21.10.2019 12:00;8.82;268.16
Janssonhaugen Vest;SN99874;21.10.2019 13:00;6.55;270.56
Janssonhaugen Vest;SN99874;21.10.2019 14:00;4.19;271.81
Janssonhaugen Vest;SN99874;21.10.2019 15:00;0.96;270.08
Janssonhaugen Vest;SN99874;21.10.2019 16:00;0;268.13
Janssonhaugen Vest;SN99874;21.10.2019 17:00;0;265.14
Janssonhaugen Vest;SN99874;21.10.2019 18:00;0;260.48
Janssonhaugen Vest;SN99874;21.10.2019 19:00;0;255.39
Janssonhaugen Vest;SN99874;21.10.2019 20:00;0;257.45
Janssonhaugen Vest;SN99874;21.10.2019 21:00;0;256.87
Janssonhaugen Vest;SN99874;21.10.2019 22:00;0;254.01
Janssonhaugen Vest;SN99874;21.10.2019 23:00;0;252.9
Janssonhaugen Vest;SN99874;22.10.2019 00:00;0;248.66
Janssonhaugen Vest;SN99874;22.10.2019 01:00;0;243.58
Janssonhaugen Vest;SN99874;22.10.2019 02:00;0;239.8
Janssonhaugen Vest;SN99874;22.10.2019 03:00;0;238.91
Janssonhaugen Vest;SN99874;22.10.2019 04:00;0;239.11
Janssonhaugen Vest;SN99874;22.10.2019 05:00;0;237.55
Janssonhaugen Vest;SN99874;22.10.2019 06:00;0;237.52
Janssonhaugen Vest;SN99874;22.10.2019 07:00;0;238.83
Janssonhaugen Vest;SN99874;22.10.2019 08:00;0;240.61
Janssonhaugen Vest;SN99874;22.10.2019 09:00;0;247.07
Janssonhaugen Vest;SN99874;22.10.2019 10:00;2.5;249.83
Janssonhaugen Vest;SN99874;22.10.2019 11:00;6.11;244.48
Janssonhaugen Vest;SN99874;22.10.2019 12:00;7.64;243.72
Janssonhaugen Vest;SN99874;22.10.2019 13:00;6.39;244.88
Janssonhaugen Vest;SN99874;22.10.2019 14:00;2.07;245.24
Janssonhaugen Vest;SN99874;22.10.2019 15:00;0;248.43
Janssonhaugen Vest;SN99874;22.10.2019 16:00;0;258.19
Janssonhaugen Vest;SN99874;22.10.2019 17:00;0;261.06
Janssonhaugen Vest;SN99874;22.10.2019 18:00;0;261.08
Janssonhaugen Vest;SN99874;22.10.2019 19:00;0;261.78
Janssonhaugen Vest;SN99874;22.10.2019 20:00;0;261.72
Janssonhaugen Vest;SN99874;22.10.2019 21:00;0;259.39
Janssonhaugen Vest;SN99874;22.10.2019 22:00;0;253.38
Janssonhaugen Vest;SN99874;22.10.2019 23:00;0;256.29
Janssonhaugen Vest;SN99874;23.10.2019 00:00;0;253.26
Janssonhaugen Vest;SN99874;23.10.2019 01:00;0;250.31
Janssonhaugen Vest;SN99874;23.10.2019 02:00;0;247.27
Janssonhaugen Vest;SN99874;23.10.2019 03:00;0;246.69
Janssonhaugen Vest;SN99874;23.10.2019 04:00;0;249.54
Janssonhaugen Vest;SN99874;23.10.2019 05:00;0;253.16
Janssonhaugen Vest;SN99874;23.10.2019 06:00;0;258.58
Janssonhaugen Vest;SN99874;23.10.2019 07:00;0;259.98
Janssonhaugen Vest;SN99874;23.10.2019 08:00;0;258.2
Janssonhaugen Vest;SN99874;23.10.2019 09:00;0;256.32
Janssonhaugen Vest;SN99874;23.10.2019 10:00;2.35;256.13
Janssonhaugen Vest;SN99874;23.10.2019 11:00;6.62;261.14
Janssonhaugen Vest;SN99874;23.10.2019 12:00;6.21;267.96
Janssonhaugen Vest;SN99874;23.10.2019 13:00;3.1;254.71
Janssonhaugen Vest;SN99874;23.10.2019 14:00;0;236.25
Janssonhaugen Vest;SN99874;23.10.2019 15:00;0;234.21
Janssonhaugen Vest;SN99874;23.10.2019 16:00;0;229.04
Janssonhaugen Vest;SN99874;23.10.2019 17:00;0;231.64
Janssonhaugen Vest;SN99874;23.10.2019 18:00;0;234.56
Janssonhaugen Vest;SN99874;23.10.2019 19:00;0;232.36
Janssonhaugen Vest;SN99874;23.10.2019 20:00;0;231.72
Janssonhaugen Vest;SN99874;23.10.2019 21:00;0;234.71
Janssonhaugen Vest;SN99874;23.10.2019 22:00;0;236.81
Janssonhaugen Vest;SN99874;23.10.2019 23:00;0;238.17
Janssonhaugen Vest;SN99874;24.10.2019 00:00;0;238.08
Janssonhaugen Vest;SN99874;24.10.2019 01:00;0;236.55
Janssonhaugen Vest;SN99874;24.10.2019 02:00;0;237.04
Janssonhaugen Vest;SN99874;24.10.2019 03:00;0;229.88
Janssonhaugen Vest;SN99874;24.10.2019 04:00;0;248.52
Janssonhaugen Vest;SN99874;24.10.2019 05:00;0;248.64
Janssonhaugen Vest;SN99874;24.10.2019 06:00;0;246.04
Janssonhaugen Vest;SN99874;24.10.2019 07:00;0;246.32
Janssonhaugen Vest;SN99874;24.10.2019 08:00;0;244.18
Janssonhaugen Vest;SN99874;24.10.2019 09:00;0;242.02
Janssonhaugen Vest;SN99874;24.10.2019 10:00;0;243.52
Janssonhaugen Vest;SN99874;24.10.2019 11:00;5.76;251.15
Janssonhaugen Vest;SN99874;24.10.2019 12:00;5.68;254.9
Janssonhaugen Vest;SN99874;24.10.2019 13:00;3.63;252.28
Janssonhaugen Vest;SN99874;24.10.2019 14:00;0.23;249.24
Janssonhaugen Vest;SN99874;24.10.2019 15:00;0;247.1
Janssonhaugen Vest;SN99874;24.10.2019 16:00;0;243.52
Janssonhaugen Vest;SN99874;24.10.2019 17:00;0;246.55
Janssonhaugen Vest;SN99874;24.10.2019 18:00;0;245.44
Janssonhaugen Vest;SN99874;24.10.2019 19:00;0;244.17
Janssonhaugen Vest;SN99874;24.10.2019 20:00;0;242.06
Janssonhaugen Vest;SN99874;24.10.2019 21:00;0;239.3
Janssonhaugen Vest;SN99874;24.10.2019 22:00;0;241.9
Janssonhaugen Vest;SN99874;24.10.2019 23:00;0;240.14
Janssonhaugen Vest;SN99874;25.10.2019 00:00;0;238.82
Janssonhaugen Vest;SN99874;25.10.2019 01:00;0;241.2
Janssonhaugen Vest;SN99874;25.10.2019 02:00;0;246.95
Janssonhaugen Vest;SN99874;25.10.2019 03:00;0;248.87
Janssonhaugen Vest;SN99874;25.10.2019 04:00;0;250.51
Janssonhaugen Vest;SN99874;25.10.2019 05:00;0;248.45
Janssonhaugen Vest;SN99874;25.10.2019 06:00;0;256.14
Janssonhaugen Vest;SN99874;25.10.2019 07:00;0;263.29
Janssonhaugen Vest;SN99874;25.10.2019 08:00;0;260.55
Janssonhaugen Vest;SN99874;25.10.2019 09:00;0;257.02
Janssonhaugen Vest;SN99874;25.10.2019 10:00;0.17;260.47
Janssonhaugen Vest;SN99874;25.10.2019 11:00;3.16;267.8
Janssonhaugen Vest;SN99874;25.10.2019 12:00;3.81;269.96
Janssonhaugen Vest;SN99874;25.10.2019 13:00;3.34;270.61
Janssonhaugen Vest;SN99874;25.10.2019 14:00;1.24;270.38
Janssonhaugen Vest;SN99874;25.10.2019 15:00;0;272.26
Janssonhaugen Vest;SN99874;25.10.2019 16:00;0;273.81
Janssonhaugen Vest;SN99874;25.10.2019 17:00;0;271.07
Janssonhaugen Vest;SN99874;25.10.2019 18:00;0;271.63
Janssonhaugen Vest;SN99874;25.10.2019 19:00;0;272.01
Janssonhaugen Vest;SN99874;25.10.2019 20:00;0;271.75
Janssonhaugen Vest;SN99874;25.10.2019 21:00;0;274.76
Janssonhaugen Vest;SN99874;25.10.2019 22:00;0;276.28
Janssonhaugen Vest;SN99874;25.10.2019 23:00;0;276.39
Janssonhaugen Vest;SN99874;26.10.2019 00:00;0;277.68
Janssonhaugen Vest;SN99874;26.10.2019 01:00;0;278.5
Janssonhaugen Vest;SN99874;26.10.2019 02:00;0;279.28
Janssonhaugen Vest;SN99874;26.10.2019 03:00;0;279.77
Janssonhaugen Vest;SN99874;26.10.2019 04:00;0;279.71
Janssonhaugen Vest;SN99874;26.10.2019 05:00;0;283.64
Janssonhaugen Vest;SN99874;26.10.2019 06:00;0;282.85
Janssonhaugen Vest;SN99874;26.10.2019 07:00;0;283.35
Janssonhaugen Vest;SN99874;26.10.2019 08:00;0;284.81
Janssonhaugen Vest;SN99874;26.10.2019 09:00;0;282.76
Janssonhaugen Vest;SN99874;26.10.2019 10:00;0;279.64
Janssonhaugen Vest;SN99874;26.10.2019 11:00;1.22;280.12
Janssonhaugen Vest;SN99874;26.10.2019 12:00;2.56;279.95
Janssonhaugen Vest;SN99874;26.10.2019 13:00;1.99;283.32
Janssonhaugen Vest;SN99874;26.10.2019 14:00;0.47;285.61
Janssonhaugen Vest;SN99874;26.10.2019 15:00;0;278.97
Janssonhaugen Vest;SN99874;26.10.2019 16:00;0;278.1
Janssonhaugen Vest;SN99874;26.10.2019 17:00;0;277.98
Janssonhaugen Vest;SN99874;26.10.2019 18:00;0;283.84
Janssonhaugen Vest;SN99874;26.10.2019 19:00;0;282.07
Janssonhaugen Vest;SN99874;26.10.2019 20:00;0;281.11
Janssonhaugen Vest;SN99874;26.10.2019 21:00;0;279.84
Janssonhaugen Vest;SN99874;26.10.2019 22:00;0;278.81
Janssonhaugen Vest;SN99874;26.10.2019 23:00;0;278.33
Janssonhaugen Vest;SN99874;27.10.2019 00:00;0;277
Janssonhaugen Vest;SN99874;27.10.2019 01:00;0;277.95
Janssonhaugen Vest;SN99874;27.10.2019 02:00;0;275.64
Janssonhaugen Vest;SN99874;27.10.2019 03:00;0;270.12
Janssonhaugen Vest;SN99874;27.10.2019 04:00;0;270.45
Janssonhaugen Vest;SN99874;27.10.2019 05:00;0;265.4
Janssonhaugen Vest;SN99874;27.10.2019 06:00;0;261.97
Janssonhaugen Vest;SN99874;27.10.2019 07:00;0;261.67
Janssonhaugen Vest;SN99874;27.10.2019 08:00;0;269.13
Janssonhaugen Vest;SN99874;27.10.2019 09:00;0;267.97
Janssonhaugen Vest;SN99874;27.10.2019 10:00;0;262.74
Janssonhaugen Vest;SN99874;27.10.2019 11:00;0;256.17
Janssonhaugen Vest;SN99874;27.10.2019 12:00;1.18;254.27
Janssonhaugen Vest;SN99874;27.10.2019 13:00;0.23;250.87
Janssonhaugen Vest;SN99874;27.10.2019 14:00;0;248.16
Janssonhaugen Vest;SN99874;27.10.2019 15:00;0;249
Janssonhaugen Vest;SN99874;27.10.2019 16:00;0;247.03
Janssonhaugen Vest;SN99874;27.10.2019 17:00;0;244.73
Janssonhaugen Vest;SN99874;27.10.2019 18:00;0;245.49
Janssonhaugen Vest;SN99874;27.10.2019 19:00;0;250.63
Janssonhaugen Vest;SN99874;27.10.2019 20:00;0;250.04
Janssonhaugen Vest;SN99874;27.10.2019 21:00;0;244.25
Janssonhaugen Vest;SN99874;27.10.2019 22:00;0;246.6
Janssonhaugen Vest;SN99874;27.10.2019 23:00;0;249.7
Janssonhaugen Vest;SN99874;28.10.2019 00:00;0;259.73
Janssonhaugen Vest;SN99874;28.10.2019 01:00;0;264.67
Janssonhaugen Vest;SN99874;28.10.2019 02:00;0;266.67
Janssonhaugen Vest;SN99874;28.10.2019 03:00;0;268.79
Janssonhaugen Vest;SN99874;28.10.2019 04:00;0;268.9
Janssonhaugen Vest;SN99874;28.10.2019 05:00;0;270.03
Janssonhaugen Vest;SN99874;28.10.2019 06:00;0;269.52
Janssonhaugen Vest;SN99874;28.10.2019 07:00;0;269.04
Janssonhaugen Vest;SN99874;28.10.2019 08:00;0;268.19
Janssonhaugen Vest;SN99874;28.10.2019 09:00;0;266.8
Janssonhaugen Vest;SN99874;28.10.2019 10:00;0;261.18
Janssonhaugen Vest;SN99874;28.10.2019 11:00;0;254.44
Janssonhaugen Vest;SN99874;28.10.2019 12:00;1.35;248.95
Janssonhaugen Vest;SN99874;28.10.2019 13:00;0.62;250.7
Janssonhaugen Vest;SN99874;28.10.2019 14:00;0;249.61
Janssonhaugen Vest;SN99874;28.10.2019 15:00;0;257.79
Janssonhaugen Vest;SN99874;28.10.2019 16:00;0;262.33
Janssonhaugen Vest;SN99874;28.10.2019 17:00;0;256.73
Janssonhaugen Vest;SN99874;28.10.2019 18:00;0;250.58
Janssonhaugen Vest;SN99874;28.10.2019 19:00;0;246.81
Janssonhaugen Vest;SN99874;28.10.2019 20:00;0;250.72
Janssonhaugen Vest;SN99874;28.10.2019 21:00;0;243.75
Janssonhaugen Vest;SN99874;28.10.2019 22:00;0;247.86
Janssonhaugen Vest;SN99874;28.10.2019 23:00;0;242.5
Janssonhaugen Vest;SN99874;29.10.2019 00:00;0;234.24
Janssonhaugen Vest;SN99874;29.10.2019 01:00;0;236.2
Janssonhaugen Vest;SN99874;29.10.2019 02:00;0;238.36
Janssonhaugen Vest;SN99874;29.10.2019 03:00;0;240.43
Janssonhaugen Vest;SN99874;29.10.2019 04:00;0;239.66
Janssonhaugen Vest;SN99874;29.10.2019 05:00;0;234.74
Janssonhaugen Vest;SN99874;29.10.2019 06:00;0;231.98
Janssonhaugen Vest;SN99874;29.10.2019 07:00;0;237.41
Janssonhaugen Vest;SN99874;29.10.2019 08:00;0;245.64
Janssonhaugen Vest;SN99874;29.10.2019 09:00;0;240.6
Janssonhaugen Vest;SN99874;29.10.2019 10:00;0;237.58
Janssonhaugen Vest;SN99874;29.10.2019 11:00;0;243.26
Janssonhaugen Vest;SN99874;29.10.2019 12:00;0.66;242.97
Janssonhaugen Vest;SN99874;29.10.2019 13:00;0;241.94
Janssonhaugen Vest;SN99874;29.10.2019 14:00;0;240.62
Janssonhaugen Vest;SN99874;29.10.2019 15:00;0;237.62
Janssonhaugen Vest;SN99874;29.10.2019 16:00;0;238.9
Janssonhaugen Vest;SN99874;29.10.2019 17:00;0;242.74
Janssonhaugen Vest;SN99874;29.10.2019 18:00;0;244.12
Janssonhaugen Vest;SN99874;29.10.2019 19:00;0;251.5
Janssonhaugen Vest;SN99874;29.10.2019 20:00;0;250.68
Janssonhaugen Vest;SN99874;29.10.2019 21:00;0;248.16
Janssonhaugen Vest;SN99874;29.10.2019 22:00;0;248.96
Janssonhaugen Vest;SN99874;29.10.2019 23:00;0;254.94
Janssonhaugen Vest;SN99874;30.10.2019 00:00;0;253.51
Janssonhaugen Vest;SN99874;30.10.2019 01:00;0;258.08
Janssonhaugen Vest;SN99874;30.10.2019 02:00;0;254.11
Janssonhaugen Vest;SN99874;30.10.2019 03:00;0;246.84
Janssonhaugen Vest;SN99874;30.10.2019 04:00;0;248.31
Janssonhaugen Vest;SN99874;30.10.2019 05:00;0;254.9
Janssonhaugen Vest;SN99874;30.10.2019 06:00;0;257.33
Janssonhaugen Vest;SN99874;30.10.2019 07:00;0;257.03
Janssonhaugen Vest;SN99874;30.10.2019 08:00;0;258.19
Janssonhaugen Vest;SN99874;30.10.2019 09:00;0;258.61
Janssonhaugen Vest;SN99874;30.10.2019 10:00;0;259.2
Janssonhaugen Vest;SN99874;30.10.2019 11:00;0;260.2
Janssonhaugen Vest;SN99874;30.10.2019 12:00;0;260.43
Janssonhaugen Vest;SN99874;30.10.2019 13:00;0;258.91
Janssonhaugen Vest;SN99874;30.10.2019 14:00;0;258.67
Janssonhaugen Vest;SN99874;30.10.2019 15:00;0;257.08
Janssonhaugen Vest;SN99874;30.10.2019 16:00;0;256.6
Janssonhaugen Vest;SN99874;30.10.2019 17:00;0;258.26
Janssonhaugen Vest;SN99874;30.10.2019 18:00;0;252.78
Janssonhaugen Vest;SN99874;30.10.2019 19:00;0;245.42
Janssonhaugen Vest;SN99874;30.10.2019 20:00;0;250.01
Janssonhaugen Vest;SN99874;30.10.2019 21:00;0;250.7
Janssonhaugen Vest;SN99874;30.10.2019 22:00;0;253.22
Janssonhaugen Vest;SN99874;30.10.2019 23:00;0;254.74
Janssonhaugen Vest;SN99874;31.10.2019 00:00;0;255.11
Janssonhaugen Vest;SN99874;31.10.2019 01:00;0;256.19
Janssonhaugen Vest;SN99874;31.10.2019 02:00;0;259.21
Janssonhaugen Vest;SN99874;31.10.2019 03:00;0;262.12
Janssonhaugen Vest;SN99874;31.10.2019 04:00;0;262.71
Janssonhaugen Vest;SN99874;31.10.2019 05:00;0;264.63
Janssonhaugen Vest;SN99874;31.10.2019 06:00;0;264.65
Janssonhaugen Vest;SN99874;31.10.2019 07:00;0;266.18
Janssonhaugen Vest;SN99874;31.10.2019 08:00;0;265.88
Janssonhaugen Vest;SN99874;31.10.2019 09:00;0;266.28
Janssonhaugen Vest;SN99874;31.10.2019 10:00;0;267.22
Janssonhaugen Vest;SN99874;31.10.2019 11:00;0;267.07
Janssonhaugen Vest;SN99874;31.10.2019 12:00;0;267.16
Janssonhaugen Vest;SN99874;31.10.2019 13:00;0;268.12
Janssonhaugen Vest;SN99874;31.10.2019 14:00;0;268.75
Janssonhaugen Vest;SN99874;31.10.2019 15:00;0;269.32
Janssonhaugen Vest;SN99874;31.10.2019 16:00;0;269.97
Janssonhaugen Vest;SN99874;31.10.2019 17:00;0;271.31
Janssonhaugen Vest;SN99874;31.10.2019 18:00;0;271.97
Janssonhaugen Vest;SN99874;31.10.2019 19:00;0;271.48
Janssonhaugen Vest;SN99874;31.10.2019 20:00;0;271.21
Janssonhaugen Vest;SN99874;31.10.2019 21:00;0;267.86
Janssonhaugen Vest;SN99874;31.10.2019 22:00;0;264.94
Janssonhaugen Vest;SN99874;31.10.2019 23:00;0;267.1
Janssonhaugen Vest;SN99874;01.11.2019 00:00;0;267.71
Janssonhaugen Vest;SN99874;01.11.2019 01:00;0;263.23
Janssonhaugen Vest;SN99874;01.11.2019 02:00;0;260.74
Janssonhaugen Vest;SN99874;01.11.2019 03:00;0;261.45
Janssonhaugen Vest;SN99874;01.11.2019 04:00;0;260.1
Janssonhaugen Vest;SN99874;01.11.2019 05:00;0;260.34
Janssonhaugen Vest;SN99874;01.11.2019 06:00;0;261.74
Janssonhaugen Vest;SN99874;01.11.2019 07:00;0;265.12
Janssonhaugen Vest;SN99874;01.11.2019 08:00;0;267.84
Janssonhaugen Vest;SN99874;01.11.2019 09:00;0;269.26
Janssonhaugen Vest;SN99874;01.11.2019 10:00;0;271.93
Janssonhaugen Vest;SN99874;01.11.2019 11:00;0;272.71
Janssonhaugen Vest;SN99874;01.11.2019 12:00;0;273.7
Janssonhaugen Vest;SN99874;01.11.2019 13:00;0;274.63
Janssonhaugen Vest;SN99874;01.11.2019 14:00;0;276.19
Janssonhaugen Vest;SN99874;01.11.2019 15:00;0;277.33
Janssonhaugen Vest;SN99874;01.11.2019 16:00;0;278.53
Janssonhaugen Vest;SN99874;01.11.2019 17:00;0;279.21
Janssonhaugen Vest;SN99874;01.11.2019 18:00;0;279.31
Janssonhaugen Vest;SN99874;01.11.2019 19:00;0;279.76
Janssonhaugen Vest;SN99874;01.11.2019 20:00;0;279.73
Janssonhaugen Vest;SN99874;01.11.2019 21:00;0;280.17
Janssonhaugen Vest;SN99874;01.11.2019 22:00;0;280.89
Janssonhaugen Vest;SN99874;01.11.2019 23:00;0;281.28
Janssonhaugen Vest;SN99874;02.11.2019 00:00;0;282.96
Janssonhaugen Vest;SN99874;02.11.2019 01:00;0;283.88
Janssonhaugen Vest;SN99874;02.11.2019 02:00;0;283.71
Janssonhaugen Vest;SN99874;02.11.2019 03:00;0;282.92
Janssonhaugen Vest;SN99874;02.11.2019 04:00;0;281.94
Janssonhaugen Vest;SN99874;02.11.2019 05:00;0;281.27
Janssonhaugen Vest;SN99874;02.11.2019 06:00;0;280.57
Janssonhaugen Vest;SN99874;02.11.2019 07:00;0;280.32
Janssonhaugen Vest;SN99874;02.11.2019 08:00;0;279.24
Janssonhaugen Vest;SN99874;02.11.2019 09:00;0;277.55
Janssonhaugen Vest;SN99874;02.11.2019 10:00;0;276.03
Janssonhaugen Vest;SN99874;02.11.2019 11:00;0;274.14
Janssonhaugen Vest;SN99874;02.11.2019 12:00;0;268.38
Janssonhaugen Vest;SN99874;02.11.2019 13:00;0;261.37
Janssonhaugen Vest;SN99874;02.11.2019 14:00;0;256.63
Janssonhaugen Vest;SN99874;02.11.2019 15:00;0;254.71
Janssonhaugen Vest;SN99874;02.11.2019 16:00;0;252.61
Janssonhaugen Vest;SN99874;02.11.2019 17:00;0;251.99
Janssonhaugen Vest;SN99874;02.11.2019 18:00;0;250.31
Janssonhaugen Vest;SN99874;02.11.2019 19:00;0;249.11
Janssonhaugen Vest;SN99874;02.11.2019 20:00;0;249.24
Janssonhaugen Vest;SN99874;02.11.2019 21:00;0;249.09
Janssonhaugen Vest;SN99874;02.11.2019 22:00;0;248.25
Janssonhaugen Vest;SN99874;02.11.2019 23:00;0;248.08
Janssonhaugen Vest;SN99874;03.11.2019 00:00;0;247.1
Janssonhaugen Vest;SN99874;03.11.2019 01:00;0;246.81
Janssonhaugen Vest;SN99874;03.11.2019 02:00;0;247.94
Janssonhaugen Vest;SN99874;03.11.2019 03:00;0;249.25
Janssonhaugen Vest;SN99874;03.11.2019 04:00;0;249.68
Janssonhaugen Vest;SN99874;03.11.2019 05:00;0;251.27
Janssonhaugen Vest;SN99874;03.11.2019 06:00;0;254
Janssonhaugen Vest;SN99874;03.11.2019 07:00;0;258.76
Janssonhaugen Vest;SN99874;03.11.2019 08:00;0;264.26
Janssonhaugen Vest;SN99874;03.11.2019 09:00;0;266.57
Janssonhaugen Vest;SN99874;03.11.2019 10:00;0;265.83
Janssonhaugen Vest;SN99874;03.11.2019 11:00;0;264.7
Janssonhaugen Vest;SN99874;03.11.2019 12:00;0;263.51
Janssonhaugen Vest;SN99874;03.11.2019 13:00;0;259.89
Janssonhaugen Vest;SN99874;03.11.2019 14:00;0;254.53
Janssonhaugen Vest;SN99874;03.11.2019 15:00;0;250.66
Janssonhaugen Vest;SN99874;03.11.2019 16:00;0;249.48
